tick,wind,sun,s2,s3,s4,s6,s7,s8,s9,sB,sC,sD,sE,sF,sG,sH,sI,sJ,sK,sM,sN,sO,a1,a2,a3,a4,a5,a6,a7,a8,a9,aA,aB,aC,aD,aE,aF,aG
23,11.638983664486963,9.318356944084668,6.62109375,7.119140625,7.119140625,6.2109375,7.2802734375,7.587890625,7.236328125,5.947265625,6.9287109375,7.20703125,7.1484375,6.15234375,6.0205078125,7.236328125,7.67578125,7.236328125,5.859375,7.3681640625,7.67578125,7.3095703125,,,1.5937368152663112,,0.9628152474761009,1.617183443158865e-2,,4.2016105726361275,3.170887939631939,4.490173305384815,5.7220458984375e-2,1.964271068572998,2.7284841053187847e-2,0.928018125705421,2.079787664115429,0.8609594078734517
24,11.962930856783219,10.156783364489835,7.3681640625,7.939453125,7.8662109375,6.8994140625,8.02734375,8.3349609375,7.939453125,6.5185546875,7.67578125,7.96875,7.8369140625,6.8408203125,6.650390625,7.9248046875,8.49609375,7.998046875,6.4892578125,8.115234375,8.4375,7.998046875,,,2.7256831526756287,,1.544952392578125,4.25887992605567e-2,,4.999958910048008,2.9426749097183347,3.410605131648481,0.1293746754527092,2.8691114857792854,5.2021932788193226e-2,0.9628152474761009,1.908152480609715,0.9984715143218637
25,9.601817968735173,10.348373724445441,7.5,8.1298828125,8.056640625,7.0166015625,8.2177734375,8.525390625,8.1298828125,6.6943359375,7.8662109375,8.1591796875,8.02734375,6.9580078125,6.8408203125,8.115234375,8.6865234375,8.1884765625,6.6796875,8.3056640625,8.6279296875,8.1884765625,,,3.4931162372231483,,2.079787664115429,3.437104169279337e-2,,6.012183730490506,1.8531130626797676,3.2495014602318406,0.2054421929642558,3.9256835589185357,5.7220458984375e-2,0.9628152474761009,1.7991423374041915,0.9984715143218637
26,9.786739399965876,11.871786301247129,8.8037109375,9.4482421875,9.375,8.14453125,9.462890625,9.84375,9.404296875,7.7783203125,9.052734375,9.4921875,9.345703125,8.14453125,7.96875,9.375,9.990234375,9.462890625,7.7490234375,9.55078125,9.9462890625,9.5068359375,,,2.3881980450823903,,1.544952392578125,1.0184012353420258e-2,,2.8691114857792854,0.9628152474761009,1.1498975800350308,9.581912308931351e-2,2.079787664115429,3.437104169279337e-2,0.4161754623055458,0.8940696716308594,0.6793130887672305
27,10.291805241477379,12.919463088950504,9.7998046875,10.517578125,10.4296875,9.0966796875,10.5322265625,10.9130859375,10.4150390625,8.73046875,10.1220703125,10.5029296875,10.341796875,9.08203125,8.84765625,10.4296875,11.0595703125,10.546875,8.6865234375,10.6201171875,11.0888671875,10.576171875,,,1.4503905549645424,,0.6793130887672305,1.2730015441775322e-3,8.731517591513693,2.3242319002747536,1.1498975800350308,0.6793130887672305,6.863381713628769e-2,1.4503905549645424,3.437104169279337e-2,0.27496833354234695,0.7665529847145081,0.5490705370903015
28,10.273844766215735,13.067712031525584,9.7998046875,10.517578125,10.4296875,9.0966796875,10.5322265625,10.9130859375,10.4150390625,8.6572265625,10.048828125,10.5029296875,10.341796875,9.0234375,8.84765625,10.4296875,11.0595703125,10.546875,8.6865234375,10.6201171875,11.0888671875,10.576171875,,,2.021479303948581,,0.7076142355799675,3.836466930806637e-3,15.0,3.9256835589185357,1.2730015441775322,1.3597682118415833,5.7220458984375e-2,1.544952392578125,4.25887992605567e-2,0.3233895404264331,0.7366907084360719,0.7366907084360719
29,10.098929670414988,13.772363805901188,10.48828125,11.279296875,11.1181640625,9.6533203125,11.220703125,11.66015625,11.1181640625,9.3017578125,10.7373046875,11.19140625,11.044921875,9.638671875,9.462890625,11.1181640625,11.806640625,11.1767578125,9.2578125,11.30859375,11.77734375,11.279296875,,,0.7972115417942405,,1.4971737982705235,3.771856427192688e-4,15.0,3.0174851417541504,1.7462298274040222,2.1392066264525056,4.25887992605567e-2,1.4971737982705235,2.4139881134033203e-2,0.43663952965289354,0.9628152474761009,0.7366907084360719
30,10.39895598988057,13.393093068877796,10.1220703125,10.8984375,10.7373046875,9.404296875,10.9130859375,11.2939453125,10.7958984375,8.9794921875,10.4296875,10.8837890625,10.6640625,9.3310546875,9.1552734375,10.7373046875,11.42578125,10.8544921875,8.935546875,10.927734375,11.4697265625,10.8984375,,,0.7076142355799675,,0.9984715143218637,2.3242319002747536e-3,14.607958146370947,3.662109375,2.1392066264525056,1.544952392578125,2.4139881134033203e-2,1.404592185281217,2.7284841053187847e-2,0.3407103940844536,0.624994863756001,0.5736522143706679
31,9.690718712521736,13.63299732079132,10.3125,11.0888671875,10.927734375,9.5361328125,11.044921875,11.484375,10.986328125,9.111328125,10.6201171875,11.07421875,10.8544921875,9.521484375,9.345703125,10.927734375,11.6162109375,11.044921875,9.1259765625,11.1181640625,11.6455078125,11.0888671875,,,1.544952392578125,,1.1900067329406738,3.836466930806637e-3,15.0,4.2016105726361275,1.404592185281217,3.093552659265697,4.25887992605567e-2,1.544952392578125,4.25887992605567e-2,0.5020340904593468,0.7665529847145081,0.4161754623055458
32,7.891022563700855,13.474749970087952,10.1220703125,10.8984375,10.7373046875,9.345703125,10.9130859375,11.2939453125,10.7958984375,8.9794921875,10.4296875,10.8837890625,10.6640625,9.3310546875,9.1552734375,10.7373046875,11.42578125,10.8544921875,8.935546875,10.927734375,11.4697265625,10.8984375,,,0.9628152474761009,,0.6517767906188965,3.771856427192688e-4,10.878145694732666,3.3294036984443665,0.9984715143218637,1.7462298274040222,3.437104169279337e-2,1.2310378951951861,1.859385520219803e-2,0.4161754623055458,0.6793130887672305,0.3586389357224107
33,9.215696151288686,13.205467504515502,9.931640625,10.7080078125,10.5615234375,9.2138671875,10.6640625,11.103515625,10.60546875,8.84765625,10.2392578125,10.693359375,10.4736328125,9.19921875,9.0234375,10.5615234375,11.25,10.6640625,8.818359375,10.7373046875,11.279296875,10.7080078125,7.987772114574909,,0.19311904907226563,6.887675262987614,0.7076142355799675,1.3969838619232178e-5,7.844282663427293,2.021479303948581,0.7366907084360719,0.9628152474761009,3.836466930806637e-3,0.7972115417942405,5.893525667488575e-3,0.23163913283497095,0.3771856427192688,0.21827872842550278
34,8.580140625895103,13.146235257331732,9.931640625,10.7080078125,10.5615234375,9.2138671875,10.72265625,11.103515625,10.60546875,8.84765625,10.2392578125,10.693359375,10.4736328125,9.19921875,9.0234375,10.5615234375,11.25,10.6640625,8.818359375,10.7373046875,11.279296875,10.7080078125,9.52005386352539,,0.2905289875343442,11.236737482249737,1.6435375437140465,0.0,8.731517591513693,1.964271068572998,0.9984715143218637,0.8940696716308594,7.152557373046875e-3,1.0349974036216736,1.0184012353420258e-2,0.15912519302219152,0.30666589736938477,0.19311904907226563
35,8.213742036876729,11.558607510327937,8.5546875,9.2578125,9.1845703125,7.96875,9.287109375,9.6533203125,9.2138671875,7.646484375,8.8623046875,9.228515625,9.0966796875,7.9541015625,7.7783203125,9.1845703125,9.7998046875,9.2724609375,7.55859375,9.375,9.755859375,9.31640625,7.702521979808807,,0.3233895404264331,14.393138699233532,1.2310378951951861,1.7462298274040222e-6,9.52005386352539,2.079787664115429,0.9628152474761009,0.6517767906188965,8.579227142035961e-3,0.9628152474761009,5.893525667488575e-3,0.1293746754527092,0.21827872842550278,0.2054421929642558
36,9.200134300005278,10.29206165104407,7.3095703125,7.8662109375,7.8662109375,6.8408203125,8.02734375,8.3349609375,7.939453125,6.5185546875,7.67578125,7.96875,7.8369140625,6.7822265625,6.650390625,7.9248046875,8.4375,7.998046875,6.4892578125,8.115234375,8.4375,7.998046875,7.702521979808807,,0.1293746754527092,11.418951326049864,0.928018125705421,0.0,10.878145694732666,1.1106999590992928,1.1106999590992928,0.624994863756001,2.4139881134033203e-2,0.6793130887672305,1.2730015441775322e-3,0.1388374948874116,0.24553388357162476,0.1812988193705678
37,11.288995258855419,9.288311619839302,6.4306640625,6.9287109375,6.9287109375,6.0205078125,7.08984375,7.3974609375,6.9873046875,5.7568359375,6.73828125,7.0166015625,6.9580078125,5.9619140625,5.830078125,6.9873046875,7.5,7.0458984375,5.6689453125,7.119140625,7.4267578125,7.0458984375,14.393138699233532,,0.4795583663508296,15.0,0.7665529847145081,2.1827872842550278e-4,12.74989452213049,1.2730015441775322,1.6435375437140465,1.0349974036216736,3.0691735446453094e-2,0.8609594078734517,1.859385520219803e-2,0.15912519302219152,0.39636099245399237,0.3407103940844536
38,10.03858037517342,8.347867307545844,5.68359375,6.1083984375,6.123046875,5.390625,6.328125,6.5771484375,6.2255859375,5.0537109375,5.9912109375,6.2548828125,6.2109375,5.2880859375,5.2001953125,6.240234375,6.6796875,6.2841796875,5.0390625,6.3720703125,6.6064453125,6.298828125,15.0,,1.404592185281217,15.0,3.0174851417541504,3.8333237171173096e-2,15.0,3.836466930806637,2.1997466683387756,1.964271068572998,2.7284841053187847e-2,1.4503905549645424,0.1035846071317792,0.3771856427192688,0.6793130887672305,0.5020340904593468
39,9.975097778032088,7.880609571124886,5.1123046875,5.537109375,5.5517578125,4.8193359375,5.6982421875,5.9619140625,5.654296875,4.5556640625,5.4345703125,5.68359375,5.5810546875,4.7900390625,4.6435546875,5.68359375,6.0498046875,5.712890625,4.5263671875,5.80078125,6.0498046875,5.6689453125,15.0,,1.2310378951951861,15.0,5.434504710137844,4.25887992605567e-2,15.0,4.689708002842963,1.3597682118415833,2.6557972887530923,2.124637831002474e-2,1.1900067329406738,9.581912308931351e-2,0.4161754623055458,0.7076142355799675,0.5490705370903015
40,9.867070360267574,7.012666546044339,4.306640625,4.716796875,4.74609375,4.130859375,4.951171875,5.1416015625,4.892578125,3.9111328125,4.6875,4.86328125,4.8193359375,4.1015625,4.013671875,4.9365234375,5.244140625,4.892578125,3.837890625,4.9951171875,5.15625,4.9072265625,15.0,,1.6435375437140465,15.0,4.999958910048008,1.859385520219803e-2,13.148300349712372,4.2016105726361275,1.2730015441775322,1.908152480609715,5.2021932788193226e-2,1.3159081572666764,8.845177944749594e-2,0.3407103940844536,0.6793130887672305,0.5252013215795159
41,11.121059674752125,6.453261548354186,3.75,4.0869140625,4.1162109375,3.6328125,4.3212890625,4.51171875,4.248046875,3.4130859375,4.1162109375,4.2919921875,4.2626953125,3.544921875,3.4423828125,4.306640625,4.6142578125,4.3212890625,3.33984375,4.423828125,4.5263671875,4.27734375,15.0,,1.6435375437140465,15.0,3.662109375,3.437104169279337e-2,15.0,4.392564296722412,1.6435375437140465,2.2614182671532035,3.437104169279337e-2,1.404592185281217,6.863381713628769e-2,0.4161754623055458,0.928018125705421,0.5252013215795159
42,10.471370809070892,5.386328598539152,2.7392578125,3.017578125,3.1201171875,2.75390625,3.3251953125,3.5009765625,3.2373046875,2.51953125,3.1201171875,3.22265625,3.251953125,2.666015625,2.5634765625,3.310546875,3.5595703125,3.2958984375,2.4462890625,3.369140625,3.515625,3.2666015625,15.0,,2.453327178955078,15.0,1.7991423374041915,2.3242319002747536e-3,15.0,5.323599907569587,1.4971737982705235,3.2495014602318406,0.11175870895385742,1.6943650553002954,5.7220458984375e-2,0.5490705370903015,1.404592185281217,0.5989568307995796
43,10.9200385656208,4.464086718245382,1.6845703125,1.8896484375,2.05078125,1.81640625,2.314453125,2.4462890625,2.2119140625,1.640625,2.1240234375,2.2119140625,2.1826171875,1.728515625,1.6845703125,2.2998046875,2.490234375,2.2119140625,1.5673828125,2.373046875,2.3876953125,2.197265625,15.0,,1.908152480609715,15.0,1.7462298274040222,8.579227142035961e-3,12.167504173703492,3.5769474925473332,1.404592185281217,2.8691114857792854,9.581912308931351e-2,2.1997466683387756,6.275426130741835e-2,0.5490705370903015,1.404592185281217,0.43663952965289354
44,9.217962730976856,3.540243082677372,0.8642578125,1.0693359375,1.2451171875,1.0546875,1.435546875,1.5673828125,1.3916015625,0.9375,1.3623046875,1.3916015625,1.376953125,0.9814453125,0.9375,1.494140625,1.611328125,1.4501953125,0.8056640625,1.552734375,1.5087890625,1.318359375,15.0,,2.079787664115429,15.0,2.021479303948581,1.0184012353420258e-2,8.13300081063062,4.296380211599171,1.404592185281217,2.3242319002747536,5.7220458984375e-2,2.9426749097183347,8.147209882736206e-2,0.6793130887672305,1.0724033927544951,0.457763671875
45,7.66172705560138,2.2621818980640986,0.0,0.0,0.0,0.0,0.0,5.859375e-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.859375e-2,0.0,0.0,0.0,0.0,0.0,13.554920442402363,,1.0349974036216736,13.969838619232178,1.3597682118415833,1.0184012353420258e-2,8.13300081063062,2.5196297792717814,0.7366907084360719,1.1106999590992928,2.7284841053187847e-2,1.6943650553002954,2.7284841053187847e-2,0.3771856427192688,0.7076142355799675,0.30666589736938477
46,7.746455996958698,1.0154349460791057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.199180640280247,,0.24553388357162476,6.254256586544216,0.9628152474761009,5.893525667488575e-3,3.662109375,1.4503905549645424,0.4795583663508296,0.7076142355799675,7.152557373046875e-3,0.7972115417942405,3.0174851417541504e-3,0.24553388357162476,0.3407103940844536,0.15912519302219152
47,7.886632704003869,0.3856313656795264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.562479586340487,,7.486960384994745e-2,5.66091388463974,0.928018125705421,8.940696716308594e-4,2.8691114857792854,1.2310378951951861,0.2905289875343442,0.7076142355799675,4.791654646396637e-3,0.5989568307995796,1.7462298274040222e-3,0.1699710264801979,0.23163913283497095,8.147209882736206e-2
48,7.707833875517734,-0.3131336066918309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.776439211331308,,4.71482053399086e-2,5.214214324951172,0.7076142355799675,5.989568307995796e-4,3.0174851417541504,1.3597682118415833,0.30666589736938477,0.6517767906188965,1.7462298274040222e-3,0.5252013215795159,5.989568307995796e-4,0.1293746754527092,0.2599734580144286,6.275426130741835e-2
49,7.758690990574229,1.5361271814808286e-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.434504710137844,,4.25887992605567e-2,6.254256586544216,0.624994863756001,1.3969838619232178e-5,4.490173305384815,1.404592185281217,0.2905289875343442,0.6793130887672305,1.2730015441775322e-3,0.5020340904593468,8.940696716308594e-4,0.12035190593451262,0.19311904907226563,5.7220458984375e-2
50,6.87930852684999,0.3343192551788593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.254256586544216,,1.1977390386164188e-2,6.629414856433868,0.8940696716308594,0.0,3.3294036984443665,0.9628152474761009,0.2905289875343442,0.3771856427192688,2.1827872842550278e-4,0.4161754623055458,2.1827872842550278e-4,6.275426130741835e-2,0.1388374948874116,4.25887992605567e-2
51,7.636542587222885,-0.45941117176337065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.012183730490506,,3.437104169279337e-2,5.546939210034907,0.4795583663508296,4.71482053399086e-5,1.544952392578125,0.4795583663508296,0.1388374948874116,0.1388374948874116,2.1827872842550278e-4,0.3407103940844536,0.0,2.124637831002474e-2,5.7220458984375e-2,1.859385520219803e-2
52,7.863489952377074,-0.14050916557748916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.214214324951172,,6.275426130741835e-2,4.2016105726361275,0.3233895404264331,1.7462298274040222e-6,2.8691114857792854,0.624994863756001,0.1293746754527092,0.1699710264801979,0.0,0.27496833354234695,0.0,2.4139881134033203e-2,9.581912308931351e-2,2.4139881134033203e-2
53,7.6066554646814035,5.506710564012751e-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.629414856433868,,0.2054421929642558,4.689708002842963,0.15912519302219152,1.1175870895385742e-4,5.214214324951172,1.0724033927544951,0.23163913283497095,0.5252013215795159,5.989568307995796e-4,0.21827872842550278,0.0,5.7220458984375e-2,0.14875084161758423,5.7220458984375e-2
54,7.397212758702556,-0.323272139429302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.152557373046875,8.885599672794342,0.19311904907226563,4.296380211599171,7.486960384994745e-2,0.0,4.490173305384815,1.404592185281217,0.1293746754527092,0.3586389357224107,3.836466930806637e-3,0.24553388357162476,1.7462298274040222e-6,1.617183443158865e-2,6.863381713628769e-2,4.25887992605567e-2
