tick,wind,sun,s2,s3,s4,s6,s7,s8,s9,sB,sC,sD,sE,sF,sG,sH,sI,sJ,sK,sM,sN,sO,a1,a2,a3,a4,a5,a6,a7,a8,a9,aA,aB,aC,aD,aE,aF,aG
20,6.3035781146775625,6.088304142591051,3.57421875,3.9111328125,3.9697265625,3.45703125,4.0869140625,4.3212890625,4.0576171875,3.1640625,3.9404296875,4.1748046875,4.04296875,3.45703125,3.2666015625,4.013671875,4.3798828125,4.072265625,3.046875,4.1455078125,4.2919921875,4.04296875,0.7665529847145081,1.8531130626797676,1.7462298274040222e-6,0.5490705370903015,4.25887992605567e-2,0.0,0.5020340904593468,4.71482053399086e-2,3.836466930806637e-3,1.2730015441775322e-3,0.0,1.7462298274040222e-6,0.0,0.0,1.7462298274040222e-6,3.771856427192688e-4
21,7.367279326495058,7.040429157015022,4.5703125,4.9951171875,5.0390625,4.3359375,5.15625,5.390625,5.0830078125,3.9990234375,4.951171875,5.185546875,5.0537109375,4.4091796875,4.1455078125,5.009765625,5.44921875,5.09765625,3.9404296875,5.15625,5.3759765625,5.1123046875,1.544952392578125,3.0174851417541504,2.3242319002747536e-3,1.1106999590992928,5.2021932788193226e-2,1.7462298274040222e-6,0.8940696716308594,0.14875084161758423,1.0184012353420258e-2,1.617183443158865e-2,0.0,1.0184012353420258e-2,1.7462298274040222e-6,1.3969838619232178e-5,3.771856427192688e-4,3.771856427192688e-4
22,7.33984015721515,7.680656026350365,5.1416015625,5.56640625,5.6689453125,4.8486328125,5.7275390625,5.9619140625,5.712890625,4.51171875,5.5224609375,5.7568359375,5.625,4.9072265625,4.658203125,5.5810546875,6.0791015625,5.6689453125,4.4384765625,5.7861328125,6.005859375,5.68359375,3.410605131648481,4.490173305384815,2.4139881134033203e-2,2.021479303948581,0.21827872842550278,1.3969838619232178e-5,2.1392066264525056,0.457763671875,3.0691735446453094e-2,0.1293746754527092,1.3969838619232178e-5,8.845177944749594e-2,2.1827872842550278e-4,3.0174851417541504e-3,7.152557373046875e-3,1.7462298274040222e-3
23,10.013283030002189,9.133380649966368,6.708984375,7.20703125,7.236328125,6.2255859375,7.3095703125,7.587890625,7.236328125,5.8447265625,7.0166015625,7.3388671875,7.20703125,6.298828125,5.9765625,7.1484375,7.705078125,7.265625,5.771484375,7.3095703125,7.646484375,7.265625,4.895068123005331,5.776439211331308,0.14875084161758423,3.093552659265697,0.43663952965289354,0.0,4.5892177149653435,0.8940696716308594,6.863381713628769e-2,0.24553388357162476,1.2730015441775322e-3,0.30666589736938477,3.771856427192688e-4,3.836466930806637e-3,1.0184012353420258e-2,5.893525667488575e-3
24,8.021972497239515,10.37454987460523,7.7783203125,8.349609375,8.37890625,7.236328125,8.37890625,8.7158203125,8.3203125,6.796875,8.0859375,8.466796875,8.291015625,7.3681640625,6.9873046875,8.2177734375,8.84765625,8.349609375,6.7236328125,8.4375,8.84765625,8.408203125,9.848303161561489,14.607958146370947,1.5937368152663112,12.167504173703492,1.3597682118415833,3.0174851417541504e-3,10.354690602980554,2.3881980450823903,0.39636099245399237,1.0724033927544951,2.124637831002474e-2,1.1498975800350308,8.579227142035961e-3,4.71482053399086e-2,0.1035846071317792,8.845177944749594e-2
25,7.5610097406561945,10.6546367134462,7.96875,8.5986328125,8.5693359375,7.3681640625,8.5693359375,8.90625,8.5107421875,6.9873046875,8.2763671875,8.6572265625,8.466796875,7.5,7.119140625,8.408203125,9.0234375,8.5400390625,6.9140625,8.6279296875,9.0380859375,8.5986328125,6.629414856433868,13.148300349712372,0.928018125705421,10.527265258133411,0.8286768570542336,8.940696716308594e-4,7.287507760338485,1.908152480609715,0.3407103940844536,0.8940696716308594,1.859385520219803e-2,0.928018125705421,8.940696716308594e-4,3.8333237171173096e-2,6.863381713628769e-2,6.275426130741835e-2
26,7.745931171886899,12.34198311445803,9.5947265625,10.2392578125,10.2099609375,8.818359375,10.2099609375,10.60546875,10.0927734375,8.3203125,9.84375,10.3125,10.048828125,8.935546875,8.5693359375,10.0341796875,10.72265625,10.2099609375,8.3203125,10.2685546875,10.751953125,10.3125,5.214214324951172,9.848303161561489,0.4161754623055458,7.152557373046875,0.39636099245399237,0.0,4.999958910048008,1.4971737982705235,0.23163913283497095,0.6517767906188965,1.3969838619232178e-2,0.624994863756001,0.0,3.0691735446453094e-2,9.581912308931351e-2,3.8333237171173096e-2
27,8.251204448414,13.527785579614656,10.60546875,11.3818359375,11.279296875,9.697265625,11.279296875,11.66015625,11.1767578125,9.2138671875,10.8544921875,11.3232421875,11.1328125,9.8876953125,9.5068359375,11.044921875,11.8505859375,11.220703125,9.2138671875,11.337890625,11.8212890625,11.3232421875,4.5892177149653435,8.885599672794342,0.30666589736938477,6.1324238777160645,0.2905289875343442,1.7462298274040222e-6,4.392564296722412,1.2730015441775322,0.1699710264801979,0.5989568307995796,1.1977390386164188e-2,0.4795583663508296,0.0,3.0691735446453094e-2,8.845177944749594e-2,2.7284841053187847e-2
28,8.79874048804282,13.83992990447512,10.72265625,11.513671875,11.4697265625,9.8876953125,11.396484375,11.7919921875,11.30859375,9.3310546875,11.044921875,11.513671875,11.2646484375,10.078125,9.638671875,11.220703125,11.982421875,11.4111328125,9.3310546875,11.4697265625,12.01171875,11.513671875,6.502741598524153,11.056472430936992,0.457763671875,6.1324238777160645,0.8609594078734517,2.1827872842550278e-4,5.893525667488575,1.3597682118415833,0.21827872842550278,0.7076142355799675,1.0184012353420258e-2,0.5736522143706679,5.989568307995796e-4,3.437104169279337e-2,5.7220458984375e-2,3.8333237171173096e-2
29,9.453947126082191,14.714070977708905,11.6015625,12.392578125,12.275390625,10.6494140625,12.275390625,12.6708984375,12.2021484375,10.0927734375,11.7919921875,12.333984375,12.1435546875,10.83984375,10.3857421875,12.041015625,12.919921875,12.24609375,10.0927734375,12.3486328125,12.9052734375,12.392578125,7.844282663427293,13.76133703161031,0.457763671875,6.629414856433868,1.1900067329406738,5.893525667488575e-3,8.579227142035961,1.908152480609715,0.4161754623055458,1.0724033927544951,1.859385520219803e-2,0.8940696716308594,7.152557373046875e-3,8.147209882736206e-2,0.21827872842550278,5.2021932788193226e-2
30,11.272157034766561,14.354026613694813,11.220703125,12.0849609375,11.9677734375,10.3271484375,11.9091796875,12.36328125,11.8212890625,9.78515625,11.484375,12.01171875,11.7626953125,10.517578125,10.078125,11.7333984375,12.5390625,11.923828125,9.78515625,11.9677734375,12.5830078125,12.01171875,10.701746796257794,15.0,0.8286768570542336,11.056472430936992,2.3242319002747536,3.0691735446453094e-2,13.76133703161031,2.9426749097183347,0.5252013215795159,1.6435375437140465,1.0184012353420258e-2,1.2730015441775322,6.275426130741835e-2,0.12035190593451262,0.39636099245399237,0.14875084161758423
31,9.681065718873509,14.432936660684915,11.220703125,12.0849609375,11.9677734375,10.3271484375,11.9091796875,12.36328125,11.8212890625,9.78515625,11.484375,12.01171875,11.7626953125,10.517578125,10.078125,11.7333984375,12.5390625,11.923828125,9.78515625,11.9677734375,12.5830078125,12.01171875,15.0,15.0,2.3242319002747536,15.0,6.1324238777160645,0.1812988193705678,15.0,4.2016105726361275,1.4971737982705235,1.6435375437140465,1.617183443158865e-2,2.1392066264525056,0.23163913283497095,0.19311904907226563,0.5252013215795159,0.5989568307995796
32,8.007485140047013,14.150372050184618,11.044921875,11.89453125,11.77734375,10.13671875,11.77734375,12.1728515625,11.630859375,9.6533203125,11.3525390625,11.8212890625,11.572265625,10.3271484375,9.8876953125,11.54296875,12.36328125,11.7333984375,9.6533203125,11.8359375,12.333984375,11.8212890625,11.603124439716339,15.0,1.4971737982705235,15.0,3.2495014602318406,0.1388374948874116,12.9480758914724,3.5769474925473332,0.928018125705421,1.3597682118415833,8.579227142035961e-3,1.6435375437140465,0.14875084161758423,0.1699710264801979,0.39636099245399237,0.43663952965289354
33,7.195174426107758,13.73673659677777,10.72265625,11.513671875,11.396484375,9.8876953125,11.396484375,11.7919921875,11.30859375,9.3310546875,10.9716796875,11.513671875,11.2646484375,10.01953125,9.638671875,11.220703125,11.982421875,11.3525390625,9.3310546875,11.4697265625,12.01171875,11.513671875,6.502741598524153,15.0,0.457763671875,9.041483863256872,1.2730015441775322,4.25887992605567e-2,4.5892177149653435,1.8531130626797676,0.6793130887672305,0.5989568307995796,3.836466930806637e-3,0.7972115417942405,3.0691735446453094e-2,7.486960384994745e-2,0.1812988193705678,0.24553388357162476
34,6.749390697557028,13.527458178316293,10.5322265625,11.3232421875,11.279296875,9.697265625,11.2060546875,11.6015625,11.1181640625,9.2138671875,10.8544921875,11.3232421875,11.07421875,9.8876953125,9.4482421875,11.044921875,11.7919921875,11.220703125,9.140625,11.279296875,11.8212890625,11.3232421875,4.2016105726361275,13.350578374229372,0.14875084161758423,5.776439211331308,0.5252013215795159,1.0184012353420258e-2,1.964271068572998,1.3159081572666764,0.2905289875343442,0.3407103940844536,3.771856427192688e-4,0.4795583663508296,4.791654646396637e-3,2.7284841053187847e-2,8.845177944749594e-2,0.12035190593451262
35,6.722315290777575,11.774409583785236,9.0234375,9.6826171875,9.638671875,8.3056640625,9.638671875,10.0341796875,9.5947265625,7.880859375,9.287109375,9.7412109375,9.55078125,8.49609375,8.056640625,9.462890625,10.166015625,9.6240234375,7.8076171875,9.697265625,10.1806640625,9.7412109375,2.6557972887530923,10.354690602980554,4.71482053399086e-2,3.4931162372231483,0.21827872842550278,2.1827872842550278e-4,1.544952392578125,0.8609594078734517,0.15912519302219152,0.21827872842550278,3.771856427192688e-4,0.30666589736938477,1.3969838619232178e-5,1.617183443158865e-2,3.437104169279337e-2,5.2021932788193226e-2
36,8.465745444084803,10.289001989318022,7.587890625,8.1591796875,8.1884765625,7.0458984375,8.1884765625,8.525390625,8.1298828125,6.6064453125,7.8955078125,8.2177734375,8.1005859375,7.177734375,6.796875,8.02734375,8.6572265625,8.1591796875,6.533203125,8.2470703125,8.5986328125,8.2177734375,3.093552659265697,10.354690602980554,9.581912308931351e-2,2.5196297792717814,4.25887992605567e-2,1.7462298274040222e-6,1.1900067329406738,0.7076142355799675,0.14875084161758423,0.14875084161758423,1.7462298274040222e-3,0.23163913283497095,0.0,2.7284841053187847e-2,4.71482053399086e-2,3.437104169279337e-2
37,8.603671818769032,9.29060643191934,6.650390625,7.20703125,7.177734375,6.2255859375,7.236328125,7.529296875,7.177734375,5.8447265625,6.9580078125,7.3388671875,7.1484375,6.298828125,5.9765625,7.08984375,7.646484375,7.20703125,5.712890625,7.3095703125,7.587890625,7.265625,5.214214324951172,11.977390386164188,0.4795583663508296,3.9256835589185357,0.1388374948874116,1.7462298274040222e-6,2.2614182671532035,1.404592185281217,0.21827872842550278,0.30666589736938477,2.4139881134033203e-2,0.4161754623055458,1.3969838619232178e-5,6.863381713628769e-2,9.581912308931351e-2,5.7220458984375e-2
38,10.35415736645526,8.358229727049746,5.888671875,6.38671875,6.416015625,5.537109375,6.4892578125,6.767578125,6.416015625,5.2001953125,6.26953125,6.5185546875,6.38671875,5.595703125,5.2880859375,6.328125,6.8994140625,6.4453125,5.0830078125,6.5478515625,6.826171875,6.4453125,7.702521979808807,13.969838619232178,1.1498975800350308,6.012183730490506,0.27496833354234695,8.940696716308594e-4,5.323599907569587,1.964271068572998,0.43663952965289354,0.5736522143706679,3.8333237171173096e-2,0.7366907084360719,3.0174851417541504e-3,0.1293746754527092,0.1293746754527092,8.845177944749594e-2
39,12.521177635358523,7.880021473004314,5.33203125,5.7568359375,5.7861328125,5.0390625,5.91796875,6.1376953125,5.8447265625,4.7021484375,5.6982421875,5.947265625,5.8154296875,5.09765625,4.775390625,5.771484375,6.26953125,5.859375,4.5703125,5.9765625,6.1962890625,5.8740234375,12.359619140625,15.0,3.170887939631939,15.0,0.7972115417942405,1.7462298274040222e-3,15.0,4.689708002842963,1.3159081572666764,1.1498975800350308,6.275426130741835e-2,1.908152480609715,2.4139881134033203e-2,0.24553388357162476,0.43663952965289354,0.43663952965289354
40,12.228873223836619,7.025648198791908,4.5703125,4.9365234375,5.0390625,4.3359375,5.09765625,5.33203125,5.0830078125,3.9990234375,4.951171875,5.185546875,5.0537109375,4.4091796875,4.1455078125,5.009765625,5.44921875,5.09765625,3.8671875,5.15625,5.3759765625,5.0537109375,15.0,15.0,7.562479586340487,15.0,2.453327178955078,1.859385520219803e-2,15.0,8.885599672794342,3.3294036984443665,4.108244902454317,0.12035190593451262,3.836466930806637,9.581912308931351e-2,0.7665529847145081,1.544952392578125,0.928018125705421
41,13.119474883569634,6.458049070229136,3.9404296875,4.365234375,4.4091796875,3.779296875,4.5263671875,4.7607421875,4.51171875,3.486328125,4.3212890625,4.5556640625,4.482421875,3.837890625,3.5888671875,4.453125,4.8193359375,4.4677734375,3.3544921875,4.599609375,4.74609375,4.482421875,15.0,,9.358700481243432,15.0,1.6435375437140465,6.863381713628769e-2,15.0,7.987772114574909,2.7967843925580382,5.893525667488575,0.2054421929642558,4.296380211599171,0.11175870895385742,1.1106999590992928,2.2614182671532035,1.4971737982705235
42,13.143522145607102,5.410701788535196,2.9443359375,3.28125,3.33984375,2.8857421875,3.515625,3.69140625,3.486328125,2.666015625,3.3837890625,3.5302734375,3.4130859375,2.8857421875,2.7099609375,3.3837890625,3.7646484375,3.4423828125,2.4755859375,3.515625,3.662109375,3.4130859375,15.0,,10.527265258133411,15.0,1.7462298274040222,7.486960384994745e-2,15.0,7.152557373046875,4.016272723674774,4.791654646396637,0.19311904907226563,5.106337484903634,0.2054421929642558,1.3159081572666764,2.5196297792717814,1.6943650553002954
43,13.491521359389608,4.470038535624592,1.93359375,2.138671875,2.3291015625,1.9482421875,2.4462890625,2.6220703125,2.40234375,1.7724609375,2.373046875,2.4609375,2.40234375,2.0068359375,1.81640625,2.373046875,2.6953125,2.4169921875,1.58203125,2.51953125,2.5927734375,2.40234375,15.0,,8.731517591513693,15.0,2.3881980450823903,9.581912308931351e-2,15.0,8.428717846982181,4.392564296722412,3.3294036984443665,0.1699710264801979,5.893525667488575,0.2599734580144286,1.3159081572666764,2.2614182671532035,2.1392066264525056
44,12.443740211214616,3.5446565723777947,1.1279296875,1.318359375,1.435546875,1.259765625,1.6259765625,1.7431640625,1.58203125,1.0693359375,1.5673828125,1.640625,1.58203125,1.259765625,1.0693359375,1.5673828125,1.81640625,1.58203125,0.87890625,1.69921875,1.69921875,1.5087890625,15.0,,8.885599672794342,15.0,0.9984715143218637,0.21827872842550278,,8.885599672794342,3.4931162372231483,5.106337484903634,0.15912519302219152,4.2016105726361275,0.4161754623055458,1.7991423374041915,3.662109375,2.021479303948581
45,9.52388809425744,2.265684813223695,0.0,0.0,0.0,0.0,0.1171875,0.17578125,0.1171875,0.0,0.1171875,0.1171875,0.1171875,0.0,0.0,0.1171875,0.2490234375,5.859375e-2,0.0,0.17578125,0.1171875,0.0,15.0,,4.791654646396637,15.0,2.7256831526756287,5.7220458984375e-2,,8.731517591513693,3.093552659265697,5.323599907569587,0.1293746754527092,3.748612361960113,0.24553388357162476,1.2310378951951861,2.7967843925580382,1.3597682118415833
46,10.876305947245477,0.9910172157922674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,1.964271068572998,15.0,2.7256831526756287,1.859385520219803e-2,,4.108244902454317,1.908152480609715,3.9256835589185357,4.71482053399086e-2,2.3881980450823903,7.486960384994745e-2,0.928018125705421,1.964271068572998,0.7076142355799675
47,11.025782864480833,0.402008505111613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,1.1900067329406738,15.0,2.021479303948581,2.124637831002474e-2,,4.5892177149653435,2.1392066264525056,3.5769474925473332,4.25887992605567e-2,2.3242319002747536,5.2021932788193226e-2,0.8609594078734517,1.6435375437140465,0.7665529847145081
48,10.422154741291168,-0.3131336066918309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,0.3771856427192688,15.0,1.1900067329406738,1.0184012353420258e-2,,5.106337484903634,2.1392066264525056,3.410605131648481,5.2021932788193226e-2,2.1997466683387756,8.845177944749594e-2,0.624994863756001,1.3159081572666764,0.624994863756001
49,10.654708313085905,1.5361271814808286e-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,0.624994863756001,15.0,1.5937368152663112,2.124637831002474e-2,,4.2016105726361275,2.1392066264525056,3.0174851417541504,2.124637831002474e-2,2.5196297792717814,6.863381713628769e-2,0.5989568307995796,1.404592185281217,0.5252013215795159
50,9.701121720875802,0.3343192551788593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.18043568264693,,1.1498975800350308,15.0,2.079787664115429,0.1293746754527092,,3.748612361960113,1.2730015441775322,3.0174851417541504,1.617183443158865e-2,2.5871163234114647,9.581912308931351e-2,0.5252013215795159,0.8940696716308594,0.5252013215795159
51,9.17249419100098,-0.45941117176337065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.969838619232178,,0.6517767906188965,15.0,1.0724033927544951,8.147209882736206e-2,,3.2495014602318406,0.928018125705421,2.5196297792717814,3.0691735446453094e-2,1.7991423374041915,6.275426130741835e-2,0.4795583663508296,0.8609594078734517,0.39636099245399237
52,9.39944155615517,-0.14050916557748916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.358700481243432,,0.5490705370903015,14.82490450143814,0.7366907084360719,4.25887992605567e-2,,3.093552659265697,0.928018125705421,1.7991423374041915,1.0184012353420258e-2,1.5937368152663112,4.25887992605567e-2,0.3586389357224107,0.5020340904593468,0.39636099245399237
53,7.924859812351094,5.506710564012751e-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.579227142035961,,0.8609594078734517,15.0,0.8286768570542336,0.12035190593451262,,2.2614182671532035,0.9984715143218637,1.6943650553002954,4.791654646396637e-3,1.544952392578125,3.437104169279337e-2,0.2905289875343442,0.4795583663508296,0.457763671875
